-----------------------------------------------------------------------------------------------------------------------------------
g++ CC = g++ -mavx2 -O3                                                                              Intel i5-6500 (Skylake family)
-----------------------------------------------------------------------------------------------------------------------------------
=============================== SKINNY-ZOCB
Encryption Timing (cycles/byte)
 P_len/AD_len(bytes),         0,        15,        30,        45,        60,        75,        90,       105,       120,       135,       150,       165,       180,       195,       210,       225,       240,       255,       270,       285,       300,       315,       330,       345,       360,       375,       390,       405,       420,       435,       450,       465,       480,       495,       510,       525,       540,       555,       570,       585,       600,       615,       630,       645,       660,       675,       690,       705,       720,       735,       750,       765,       780,       795,       810,       825,       840,       855,       870,       885,       900,       915,       930,       945,       960,
                 736,    215.73,    211.45,    207.33,    203.31,    199.48,    195.82,    192.28,    188.81,    185.53,    182.34,    179.24,    176.24,    173.38,    170.57,    167.84,    165.26,    162.70,    160.26,    157.87,    155.52,    153.27,    151.09,    148.97,    146.91,    144.88,    142.92,    141.05,    139.17,    137.39,    135.62,    133.89,    132.26,    130.58,    129.01,    127.44,    125.93,    124.46,    123.02,    121.58,    120.18,    118.85,    117.53,    116.25,    115.00,    113.76,    112.54,    118.42,    117.20,    116.01,    116.99,    115.80,    116.66,    115.46,    116.45,    115.31,    116.31,    115.18,    116.10,    115.05,    115.93,    114.87,    115.77,    114.72,    115.61,    114.59,
                 752,    215.20,    210.98,    206.90,    203.04,    199.28,    195.66,    192.19,    188.82,    185.55,    182.53,    179.50,    176.51,    173.68,    170.89,    168.21,    165.62,    163.14,    160.71,    158.34,    156.05,    153.85,    151.66,    149.60,    147.54,    145.54,    143.60,    141.70,    139.88,    138.07,    136.34,    134.62,    132.99,    131.36,    129.79,    128.24,    126.71,    125.27,    123.83,    122.41,    121.03,    119.68,    118.38,    117.09,    115.85,    114.61,    113.41,    112.23,    118.00,    116.78,    115.61,    116.56,    115.41,    116.27,    115.13,    116.09,    114.97,    115.93,    114.87,    115.77,    114.70,    115.61,    114.57,    115.43,    114.45,    115.29,
                 768,    215.20,    211.09,    207.10,    203.27,    199.59,    195.99,    192.59,    189.33,    186.11,    183.01,    180.04,    177.15,    174.33,    171.63,    168.99,    166.40,    163.95,    161.54,    159.19,    156.94,    154.78,    152.58,    150.51,    148.50,    146.52,    144.61,    142.73,    140.89,    139.11,    137.36,    135.71,    134.03,    132.43,    130.84,    129.31,    127.79,    126.35,    124.91,    123.52,    122.16,    120.83,    119.50,    118.22,    116.96,    115.74,    114.51,    113.37,    112.21,    117.85,    116.68,    115.54,    116.47,    115.35,    116.17,    115.06,    116.00,    114.91,    115.81,    114.78,    115.66,    114.61,    115.51,    114.48,    115.35,    114.36,
                 784,    214.66,    210.63,    206.75,    202.99,    199.40,    195.92,    192.55,    189.30,    186.17,    183.12,    180.18,    177.34,    174.61,    171.88,    169.31,    166.79,    164.31,    161.97,    159.68,    157.53,    155.30,    153.14,    151.09,    149.05,    147.09,    145.22,    143.34,    141.56,    139.77,    138.07,    136.38,    134.72,    133.12,    131.58,    130.04,    128.55,    127.12,    125.70,    124.30,    122.93,    121.59,    120.28,    119.01,    117.78,    116.54,    115.35,    114.16,    113.03,    111.87,    117.46,    116.26,    115.17,    116.07,    114.96,    115.80,    114.71,    115.63,    114.58,    115.49,    114.45,    115.34,    114.32,    115.17,    114.20,    115.06,
                 800,    214.69,    210.70,    206.89,    203.22,    199.68,    196.23,    192.93,    189.77,    186.66,    183.69,    180.78,    177.96,    175.26,    172.62,    170.04,    167.53,    165.13,    162.78,    160.48,    158.25,    156.13,    154.05,    151.99,    149.98,    148.06,    146.15,    144.35,    142.52,    140.81,    139.07,    137.39,    135.77,    134.16,    132.62,    131.09,    129.60,    128.18,    126.74,    125.36,    124.00,    122.68,    121.36,    120.10,    118.83,    117.63,    116.43,    115.27,    114.11,    112.99,    111.89,    117.30,    116.21,    115.12,    116.01,    114.92,    115.73,    114.66,    115.54,    114.52,    115.43,    114.39,    115.26,    114.26,    115.13,    114.14,
                 816,    214.14,    210.27,    206.56,    202.94,    199.49,    196.13,    192.91,    189.73,    186.69,    183.76,    180.90,    178.15,    175.46,    172.87,    170.32,    167.88,    165.47,    163.16,    160.90,    158.73,    156.61,    154.53,    152.50,    150.53,    148.63,    146.78,    144.90,    143.13,    141.40,    139.71,    138.05,    136.45,    134.86,    133.33,    131.82,    130.32,    128.89,    127.48,    126.11,    124.75,    123.41,    122.13,    120.88,    119.61,    118.40,    117.22,    116.04,    114.92,    113.76,    112.69,    111.60,    116.94,    115.84,    114.73,    115.64,    114.58,    115.36,    114.34,    115.22,    114.20,    115.10,    114.08,    114.92,    113.97,    114.81,
                 832,    214.17,    210.40,    206.70,    203.18,    199.73,    196.50,    193.24,    190.18,    187.15,    184.29,    181.45,    178.73,    176.09,    173.51,    171.01,    168.57,    166.24,    163.93,    161.72,    159.55,    157.42,    155.35,    153.37,    151.38,    149.50,    147.64,    145.83,    144.06,    142.32,    140.64,    139.01,    137.40,    135.82,    134.29,    132.78,    131.31,    129.89,    128.48,    127.11,    125.79,    124.45,    123.16,    121.89,    120.66,    119.45,    118.27,    117.08,    115.95,    114.82,    113.73,    112.64,    111.59,    116.79,    115.76,    114.68,    115.55,    114.50,    115.28,    114.28,    115.15,    114.16,    114.99,    114.04,    114.86,    113.91,
                 848,    213.71,    209.99,    206.41,    202.95,    199.57,    196.35,    193.20,    190.17,    187.24,    184.35,    181.61,    178.90,    176.29,    173.74,    171.29,    168.90,    166.59,    164.30,    162.13,    160.00,    157.88,    155.86,    153.85,    151.95,    150.05,    148.21,    146.44,    144.66,    142.95,    141.28,    139.63,    138.05,    136.47,    134.95,    133.46,    132.00,    130.58,    129.18,    127.80,    126.46,    125.16,    123.89,    122.63,    121.39,    120.17,    119.00,    117.84,    116.71,    115.59,    114.47,    113.40,    112.33,    111.31,    116.44,    115.40,    114.38,    115.25,    114.20,    114.99,    114.01,    114.85,    113.88,    114.73,    113.77,    114.57,
                 864,    213.71,    210.08,    206.55,    203.16,    199.85,    196.65,    193.55,    190.59,    187.63,    184.86,    182.16,    179.47,    176.88,    174.40,    171.93,    169.55,    167.27,    165.04,    162.85,    160.76,    158.65,    156.63,    154.69,    152.74,    150.89,    149.03,    147.27,    145.52,    143.84,    142.17,    140.51,    138.97,    137.40,    135.88,    134.41,    132.95,    131.52,    130.16,    128.80,    127.46,    126.15,    124.87,    123.64,    122.38,    121.18,    120.01,    118.82,    117.72,    116.59,    115.48,    114.41,    113.38,    112.32,    111.30,    116.31,    115.30,    114.33,    115.18,    114.14,    114.92,    113.95,    114.77,    113.79,    114.62,    113.70,
                 880,    213.28,    209.77,    206.28,    202.91,    199.70,    196.52,    193.54,    190.58,    187.71,    184.93,    182.25,    179.66,    177.08,    174.62,    172.21,    169.85,    167.61,    165.37,    163.27,    161.13,    159.12,    157.13,    155.17,    153.28,    151.43,    149.61,    147.85,    146.09,    144.43,    142.78,    141.16,    139.57,    138.04,    136.53,    135.06,    133.63,    132.21,    130.83,    129.46,    128.14,    126.85,    125.56,    124.33,    123.11,    121.91,    120.73,    119.56,    118.43,    117.34,    116.26,    115.18,    114.11,    113.08,    112.06,    111.05,    116.01,    115.03,    114.01,    114.87,    113.87,    114.62,    113.68,    114.51,    113.53,    114.37,
                 896,    213.33,    209.80,    206.39,    203.11,    199.93,    196.87,    193.88,    190.95,    188.15,    185.43,    182.74,    180.14,    177.66,    175.20,    172.83,    170.51,    168.25,    166.09,    163.93,    161.87,    159.81,    157.86,    155.91,    154.03,    152.21,    150.39,    148.63,    146.90,    145.25,    143.62,    142.01,    140.40,    138.90,    137.41,    135.96,    134.50,    133.10,    131.72,    130.38,    129.07,    127.77,    126.52,    125.28,    124.02,    122.86,    121.68,    120.49,    119.40,    118.27,    117.20,    116.12,    115.08,    114.04,    113.02,    112.03,    111.06,    115.91,    114.94,    113.99,    114.82,    113.85,    114.58,    113.66,    114.43,    113.53,
                 912,    212.94,    209.52,    206.18,    202.92,    199.80,    196.77,    193.78,    190.91,    188.18,    185.46,    182.84,    180.32,    177.81,    175.40,    173.08,    170.77,    168.61,    166.43,    164.32,    162.25,    160.25,    158.29,    156.40,    154.52,    152.67,    150.90,    149.15,    147.47,    145.82,    144.19,    142.60,    141.03,    139.52,    138.02,    136.57,    135.15,    133.76,    132.39,    131.03,    129.73,    128.45,    127.19,    125.94,    124.73,    123.55,    122.39,    121.25,    120.10,    119.02,    117.92,    116.85,    115.81,    114.78,    113.76,    112.77,    111.78,    110.84,    115.59,    114.64,    113.69,    114.50,    113.55,    114.30,    113.34,    114.14,
                 928,    212.97,    209.56,    206.31,    203.11,    200.02,    197.00,    194.13,    191.31,    188.55,    185.90,    183.31,    180.80,    178.34,    175.97,    173.64,    171.34,    169.19,    167.04,    164.96,    162.93,    160.91,    158.99,    157.08,    155.24,    153.42,    151.66,    149.94,    148.23,    146.59,    144.99,    143.41,    141.87,    140.34,    138.86,    137.42,    136.01,    134.61,    133.25,    131.89,    130.62,    129.31,    128.06,    126.84,    125.63,    124.45,    123.27,    122.14,    121.02,    119.92,    118.83,    117.77,    116.73,    115.71,    114.68,    113.71,    112.74,    111.77,    110.82,    115.50,    114.58,    113.64,    114.45,    113.48,    114.23,    113.32,
                 944,    212.55,    209.25,    206.02,    202.90,    199.84,    196.91,    194.09,    191.34,    188.61,    186.01,    183.43,    180.97,    178.54,    176.19,    173.91,    171.66,    169.48,    167.37,    165.29,    163.27,    161.34,    159.40,    157.51,    155.69,    153.87,    152.15,    150.43,    148.77,    147.11,    145.52,    143.95,    142.42,    140.90,    139.43,    138.02,    136.59,    135.22,    133.86,    132.53,    131.25,    129.97,    128.70,    127.47,    126.28,    125.09,    123.95,    122.80,    121.69,    120.59,    119.51,    118.46,    117.40,    116.39,    115.39,    114.39,    113.43,    112.47,    111.54,    110.62,    115.21,    114.28,    113.36,    114.17,    113.24,    113.93,
                 960,    212.55,    209.24,    206.10,    203.02,    200.06,    197.19,    194.33,    191.60,    188.95,    186.38,    183.86,    181.40,    178.99,    176.71,    174.41,    172.23,    170.06,    167.95,    165.92,    163.90,    161.94,    160.07,    158.20,    156.38,    154.60,    152.88,    151.16,    149.50,    147.88,    146.28,    144.73,    143.22,    141.70,    140.24,    138.81,    137.42,    136.03,    134.66,    133.37,    132.07,    130.81,    129.57,    128.34,    127.13,    125.97,    124.81,    123.68,    122.55,    121.46,    120.41,    119.36,    118.30,    117.28,    116.29,    115.30,    114.33,    113.37,    112.44,    111.53,    110.60,    115.15,    114.24,    113.34,    114.11,    113.22,
                 976,    212.26,    209.04,    205.90,    202.88,    199.94,    197.08,    194.28,    191.59,    188.95,    186.41,    183.91,    181.51,    179.14,    176.86,    174.60,    172.42,    170.33,    168.23,    166.23,    164.23,    162.30,    160.42,    158.55,    156.77,    155.02,    153.31,    151.61,    149.95,    148.34,    146.76,    145.23,    143.71,    142.24,    140.79,    139.37,    137.98,    136.61,    135.26,    133.96,    132.67,    131.40,    130.17,    128.95,    127.75,    126.58,    125.42,    124.31,    123.19,    122.09,    121.01,    119.98,    118.94,    117.91,    116.92,    115.94,    114.96,    114.04,    113.09,    112.18,    111.27,    110.38,    114.84,    113.96,    113.06,    113.83,
                 992,    212.18,    209.07,    206.00,    203.01,    200.16,    197.34,    194.58,    191.94,    189.32,    186.79,    184.36,    181.95,    179.67,    177.34,    175.14,    172.99,    170.88,    168.82,    166.84,    164.87,    162.95,    161.09,    159.25,    157.49,    155.74,    154.03,    152.34,    150.70,    149.10,    147.53,    145.98,    144.48,    143.02,    141.58,    140.16,    138.77,    137.42,    136.08,    134.79,    133.48,    132.25,    131.10,    129.83,    128.57,    127.44,    126.28,    125.18,    124.07,    122.99,    121.90,    120.86,    119.83,    118.83,    117.82,    116.84,    115.87,    114.93,    113.98,    113.08,    112.18,    111.28,    110.41,    114.79,    113.92,    113.06,
                1008,    211.88,    208.72,    205.78,    202.87,    199.96,    197.22,    194.51,    191.88,    189.32,    186.87,    184.44,    182.07,    179.76,    177.53,    175.31,    173.21,    171.11,    169.08,    167.14,    165.17,    163.29,    161.43,    159.63,    157.84,    156.13,    154.43,    152.77,    151.15,    149.56,    148.00,    146.45,    145.00,    143.53,    142.09,    140.68,    139.31,    137.97,    136.63,    135.33,    134.07,    132.80,    131.59,    130.35,    129.22,    128.05,    126.90,    125.77,    124.69,    123.60,    122.52,    121.47,    120.46,    119.43,    118.43,    117.47,    116.51,    115.56,    114.61,    113.71,    112.81,    111.93,    111.06,    110.21,    114.50,    113.66,
                1024,    211.92,    208.86,    205.91,    203.00,    200.17,    197.48,    194.80,    192.20,    189.69,    187.24,    184.83,    182.49,    180.21,    177.99,    175.85,    173.71,    171.66,    169.69,    167.70,    165.77,    163.91,    162.07,    160.29,    158.55,    156.80,    155.14,    153.47,    151.84,    150.27,    148.73,    147.24,    145.75,    144.28,    142.88,    141.50,    140.10,    138.75,    137.43,    136.13,    134.84,    133.60,    132.39,    131.17,    129.99,    128.86,    127.74,    126.59,    125.50,    124.42,    123.36,    122.32,    121.29,    120.28,    119.28,    118.28,    117.37,    116.41,    115.50,    114.57,    113.64,    112.79,    111.92,    111.05,    110.21,    114.45,

=============================== SKINNY-ThetaCB3
Encryption Timing (cycles/byte)
 P_len/AD_len(bytes),         0,        15,        30,        45,        60,        75,        90,       105,       120,       135,       150,       165,       180,       195,       210,       225,       240,       255,       270,       285,       300,       315,       330,       345,       360,       375,       390,       405,       420,       435,       450,       465,       480,       495,       510,       525,       540,       555,       570,       585,       600,       615,       630,       645,       660,       675,       690,       705,       720,       735,       750,       765,       780,       795,       810,       825,       840,       855,       870,       885,       900,       915,       930,       945,       960,
                   0,   3230.50,    430.20,    325.30,    289.86,    272.12,    261.44,    254.48,    249.36,    245.62,    242.64,    240.50,    238.45,    236.91,    235.46,    234.29,    233.22,    218.94,    218.68,    218.74,    218.76,    218.75,    218.75,    218.70,    218.78,    218.80,    218.88,    218.83,    218.87,    218.91,    218.92,    218.88,    218.90,    212.14,    212.24,    212.44,    212.66,    212.82,    213.01,    213.21,    213.31,    213.43,    213.54,    213.68,    213.88,    213.95,    214.08,    214.19,    214.22,    209.95,    209.98,    210.16,    210.40,    210.55,    210.77,    210.90,    211.02,    211.13,    211.25,    211.42,    211.57,    211.71,    211.85,    211.95,    212.11,    208.83,
                  16,    406.81,    313.94,    283.33,    267.49,    257.78,    251.50,    246.95,    243.64,    240.88,    238.75,    236.86,    235.45,    234.12,    233.18,    232.19,    231.42,    218.09,    217.80,    217.96,    218.09,    218.24,    218.15,    218.21,    218.22,    218.21,    218.26,    218.28,    218.29,    218.33,    218.36,    218.43,    218.42,    211.88,    212.06,    212.25,    212.41,    212.61,    212.76,    212.90,    213.10,    213.26,    213.38,    213.47,    213.65,    213.75,    213.87,    214.04,    214.09,    209.86,    209.90,    210.05,    210.26,    210.48,    210.59,    210.72,    210.95,    211.01,    211.17,    211.29,    211.45,    211.57,    211.72,    211.90,    211.89,    208.76,
                  32,    305.97,    276.81,    263.08,    254.45,    248.88,    244.50,    241.48,    238.94,    237.00,    235.46,    234.14,    232.97,    231.91,    231.14,    230.36,    229.72,    217.23,    217.12,    217.17,    217.44,    217.35,    217.51,    217.58,    217.58,    217.57,    217.71,    217.78,    217.85,    217.90,    217.97,    217.96,    217.95,    211.68,    211.77,    211.99,    212.20,    212.35,    212.57,    212.75,    212.88,    213.02,    213.13,    213.34,    213.47,    213.60,    213.60,    213.77,    213.81,    209.68,    209.81,    210.01,    210.16,    210.29,    210.47,    210.68,    210.77,    210.85,    211.09,    211.19,    211.37,    211.48,    211.58,    211.72,    211.78,    208.73,
                  48,    272.15,    258.41,    251.07,    245.97,    242.25,    239.37,    237.18,    235.37,    233.89,    232.75,    231.66,    230.84,    230.09,    229.35,    228.82,    228.20,    216.50,    216.40,    216.60,    216.68,    216.81,    216.95,    217.04,    217.03,    217.17,    217.16,    217.30,    217.38,    217.44,    217.44,    217.48,    217.50,    211.47,    211.60,    211.79,    211.97,    212.09,    212.38,    212.51,    212.66,    212.82,    212.94,    213.05,    213.26,    213.37,    213.47,    213.58,    213.72,    209.62,    209.74,    209.83,    210.05,    210.25,    210.43,    210.52,    210.62,    210.78,    210.95,    211.09,    211.21,    211.36,    211.48,    211.61,    211.63,    208.62,
                  64,    255.23,    247.52,    243.18,    239.81,    237.35,    235.39,    233.80,    232.50,    231.36,    230.48,    229.69,    228.95,    228.44,    227.84,    227.33,    226.91,    215.85,    215.89,    215.95,    216.13,    216.30,    216.48,    216.52,    216.63,    216.69,    216.77,    216.86,    216.93,    216.95,    217.03,    217.14,    217.20,    211.31,    211.32,    211.58,    211.84,    212.01,    212.12,    212.33,    212.45,    212.60,    212.75,    212.92,    213.04,    213.19,    213.30,    213.43,    213.55,    209.51,    209.57,    209.77,    209.99,    210.12,    210.26,    210.46,    210.56,    210.72,    210.84,    210.99,    211.12,    211.17,    211.33,    211.51,    211.58,    208.58,
                  80,    245.21,    240.24,    237.54,    235.28,    233.62,    232.10,    230.93,    230.12,    229.34,    228.52,    228.02,    227.34,    226.88,    226.47,    226.12,    225.79,    215.36,    215.30,    215.40,    215.66,    215.75,    215.99,    216.03,    216.18,    216.22,    216.33,    216.39,    216.50,    216.63,    216.72,    216.71,    216.86,    211.09,    211.25,    211.42,    211.57,    211.79,    211.99,    212.09,    212.25,    212.44,    212.60,    212.67,    212.88,    212.98,    213.15,    213.18,    213.26,    209.48,    209.47,    209.67,    209.88,    210.04,    210.19,    210.31,    210.42,    210.57,    210.73,    210.84,    211.03,    211.13,    211.26,    211.42,    211.51,    208.53,
                  96,    238.41,    235.14,    233.30,    231.80,    230.69,    229.61,    228.78,    228.09,    227.39,    226.90,    226.37,    226.02,    225.61,    225.29,    225.00,    224.64,    214.88,    214.83,    215.02,    215.22,    215.36,    215.46,    215.63,    215.75,    215.81,    215.92,    216.00,    216.10,    216.17,    216.31,    216.40,    216.43,    210.93,    211.01,    211.29,    211.44,    211.63,    211.79,    211.98,    212.11,    212.22,    212.38,    212.51,    212.66,    212.85,    212.95,    213.05,    213.14,    209.34,    209.42,    209.59,    209.78,    209.91,    210.10,    210.19,    210.36,    210.49,    210.61,    210.76,    210.91,    210.98,    211.12,    211.25,    211.35,    208.48,
                 112,    233.65,    231.39,    230.13,    229.13,    228.22,    227.49,    226.84,    226.29,    225.85,    225.44,    225.02,    224.75,    224.51,    224.27,    223.97,    223.77,    214.41,    214.41,    214.58,    214.80,    214.95,    215.08,    215.23,    215.37,    215.47,    215.54,    215.70,    215.84,    215.92,    215.97,    216.01,    216.11,    210.74,    210.85,    211.05,    211.24,    211.40,    211.59,    211.81,    211.92,    212.07,    212.22,    212.31,    212.55,    212.65,    212.78,    212.88,    213.00,    209.24,    209.31,    209.50,    209.70,    209.86,    210.03,    210.14,    210.28,    210.42,    210.53,    210.69,    210.81,    210.92,    211.05,    211.20,    211.24,    208.37,
                 128,    229.96,    228.42,    227.57,    226.84,    226.24,    225.68,    225.22,    224.80,    224.50,    224.12,    223.90,    223.68,    223.40,    223.24,    223.13,    222.92,    213.98,    214.00,    214.20,    214.35,    214.50,    214.71,    214.85,    214.97,    215.09,    215.26,    215.32,    215.48,    215.58,    215.61,    215.73,    215.86,    210.63,    210.70,    210.90,    211.11,    211.29,    211.48,    211.63,    211.78,    211.92,    212.08,    212.19,    212.36,    212.46,    212.61,    212.74,    212.81,    209.13,    209.28,    209.43,    209.57,    209.74,    209.92,    210.02,    210.20,    210.30,    210.46,    210.53,    210.71,    210.87,    210.95,    211.05,    211.20,    208.31,
                 144,    227.18,    225.96,    225.41,    224.96,    224.56,    224.12,    223.83,    223.53,    223.29,    223.04,    222.91,    222.75,    222.54,    222.35,    222.28,    222.16,    213.60,    213.65,    213.81,    214.07,    214.18,    214.37,    214.55,    214.60,    214.80,    214.88,    215.04,    215.15,    215.23,    215.32,    215.42,    215.54,    210.43,    210.55,    210.70,    211.00,    211.14,    211.31,    211.46,    211.63,    211.72,    211.90,    212.03,    212.17,    212.29,    212.43,    212.58,    212.64,    209.06,    209.15,    209.31,    209.51,    209.67,    209.78,    209.96,    210.07,    210.23,    210.33,    210.52,    210.61,    210.72,    210.85,    210.97,    211.01,    208.26,
                 160,    224.94,    223.97,    223.64,    223.32,    223.08,    222.79,    222.55,    222.40,    222.19,    222.04,    221.92,    221.85,    221.70,    221.56,    221.50,    221.36,    213.21,    213.25,    213.45,    213.71,    213.83,    214.01,    214.14,    214.24,    214.47,    214.60,    214.72,    214.85,    214.96,    215.12,    215.17,    215.27,    210.28,    210.42,    210.63,    210.77,    210.96,    211.13,    211.29,    211.44,    211.60,    211.75,    211.95,    212.02,    212.20,    212.34,    212.45,    212.50,    208.97,    209.04,    209.25,    209.43,    209.57,    209.73,    209.85,    210.01,    210.10,    210.29,    210.38,    210.49,    210.66,    210.76,    210.86,    210.97,    208.26,
                 176,    223.06,    222.40,    222.23,    222.02,    221.78,    221.65,    221.55,    221.40,    221.26,    221.18,    221.06,    221.05,    220.91,    220.83,    220.78,    220.69,    212.89,    212.94,    213.19,    213.37,    213.55,    213.70,    213.85,    214.03,    214.17,    214.30,    214.46,    214.56,    214.64,    214.81,    214.88,    214.96,    210.17,    210.29,    210.44,    210.69,    210.83,    211.02,    211.18,    211.35,    211.51,    211.59,    211.76,    211.91,    211.98,    212.20,    212.27,    212.36,    208.92,    209.01,    209.16,    209.34,    209.48,    209.63,    209.78,    209.89,    210.04,    210.23,    210.33,    210.46,    210.58,    210.71,    210.82,    210.92,    208.16,
                 192,    221.54,    221.07,    220.96,    220.79,    220.70,    220.63,    220.58,    220.48,    220.41,    220.34,    220.27,    220.28,    220.23,    220.15,    220.14,    220.06,    212.60,    212.64,    212.84,    213.08,    213.23,    213.43,    213.61,    213.65,    213.93,    214.01,    214.20,    214.35,    214.42,    214.53,    214.66,    214.75,    210.03,    210.14,    210.30,    210.51,    210.70,    210.90,    211.05,    211.21,    211.31,    211.43,    211.63,    211.78,    211.91,    212.01,    212.12,    212.26,    208.85,    208.90,    209.06,    209.29,    209.41,    209.54,    209.69,    209.82,    209.95,    210.04,    210.20,    210.36,    210.47,    210.60,    210.71,    210.82,    208.15,
                 208,    220.18,    219.88,    219.87,    219.84,    219.85,    219.75,    219.73,    219.65,    219.63,    219.59,    219.63,    219.56,    219.53,    219.56,    219.57,    219.54,    212.27,    212.43,    212.60,    212.80,    213.02,    213.20,    213.36,    213.52,    213.69,    213.79,    213.90,    214.05,    214.20,    214.27,    214.41,    214.48,    209.91,    210.02,    210.23,    210.37,    210.58,    210.72,    210.93,    210.95,    211.24,    211.32,    211.47,    211.60,    211.79,    211.92,    211.95,    212.14,    208.80,    208.83,    209.00,    209.15,    209.32,    209.44,    209.62,    209.74,    209.86,    210.03,    210.11,    210.28,    210.40,    210.51,    210.59,    210.64,    208.12,
                 224,    219.17,    218.81,    218.92,    218.93,    218.96,    218.93,    218.94,    218.96,    218.94,    218.96,    218.99,    218.97,    218.96,    219.02,    218.99,    219.00,    212.04,    212.11,    212.34,    212.58,    212.74,    212.91,    213.08,    213.28,    213.40,    213.56,    213.64,    213.84,    213.97,    214.05,    214.09,    214.26,    209.81,    209.91,    210.12,    210.26,    210.47,    210.58,    210.77,    210.93,    211.09,    211.16,    211.34,    211.48,    211.65,    211.76,    211.90,    211.92,    208.70,    208.78,    208.90,    209.10,    209.26,    209.37,    209.53,    209.69,    209.81,    209.95,    210.02,    210.16,    210.31,    210.45,    210.55,    210.65,    208.04,
                 240,    218.20,    217.97,    218.07,    218.14,    218.17,    218.25,    218.23,    218.30,    218.28,    218.36,    218.45,    218.43,    218.44,    218.41,    218.52,    218.50,    211.78,    211.88,    212.11,    212.33,    212.49,    212.66,    212.86,    213.03,    213.11,    213.30,    213.45,    213.57,    213.72,    213.79,    213.95,    214.02,    209.66,    209.76,    209.99,    210.17,    210.31,    210.47,    210.63,    210.79,    210.96,    211.10,    211.22,    211.37,    211.50,    211.64,    211.77,    211.85,    208.65,    208.70,    208.86,    209.02,    209.20,    209.32,    209.48,    209.58,    209.72,    209.88,    209.93,    210.12,    210.20,    210.38,    210.48,    210.50,    208.04,
                 256,    217.31,    217.16,    217.34,    217.40,    217.50,    217.60,    217.61,    217.68,    217.76,    217.77,    217.82,    217.88,    217.92,    217.96,    218.04,    218.01,    211.62,    211.65,    211.89,    212.09,    212.28,    212.45,    212.60,    212.75,    212.91,    213.08,    213.22,    213.39,    213.51,    213.65,    213.74,    213.89,    209.61,    209.68,    209.81,    210.10,    210.25,    210.37,    210.54,    210.68,    210.85,    210.99,    211.10,    211.28,    211.41,    211.46,    211.62,    211.74,    208.58,    208.64,    208.75,    208.94,    209.12,    209.28,    209.40,    209.52,    209.65,    209.74,    209.92,    210.02,    210.14,    210.24,    210.38,    210.48,    207.94,
                 272,    216.55,    216.45,    216.61,    216.75,    216.87,    217.00,    217.08,    217.12,    217.19,    217.20,    217.35,    217.45,    217.43,    217.49,    217.57,    217.61,    211.35,    211.47,    211.68,    211.89,    212.08,    212.27,    212.42,    212.60,    212.72,    212.85,    212.99,    213.22,    213.26,    213.43,    213.57,    213.65,    209.49,    209.59,    209.72,    209.96,    210.11,    210.26,    210.42,    210.56,    210.72,    210.88,    211.02,    211.13,    211.27,    211.38,    211.50,    211.61,    208.54,    208.58,    208.66,    208.92,    209.04,    209.18,    209.32,    209.39,    209.57,    209.69,    209.80,    209.97,    210.05,    210.17,    210.30,    210.34,    207.94,
                 288,    215.94,    215.85,    216.04,    216.16,    216.29,    216.42,    216.52,    216.65,    216.72,    216.79,    216.88,    216.96,    216.96,    217.06,    217.16,    217.18,    211.11,    211.23,    211.47,    211.67,    211.89,    212.02,    212.23,    212.42,    212.52,    212.70,    212.81,    212.98,    213.12,    213.24,    213.39,    213.47,    209.41,    209.40,    209.63,    209.85,    210.00,    210.16,    210.37,    210.46,    210.61,    210.75,    210.89,    211.05,    211.18,    211.29,    211.43,    211.55,    208.42,    208.55,    208.67,    208.86,    209.00,    209.16,    209.29,    209.36,    209.50,    209.64,    209.76,    209.90,    210.00,    210.12,    210.25,    210.36,    207.89,
                 304,    215.33,    215.28,    215.51,    215.65,    215.79,    215.91,    216.06,    216.15,    216.29,    216.32,    216.43,    216.53,    216.60,    216.67,    216.78,    216.80,    210.93,    211.03,    211.27,    211.51,    211.65,    211.90,    212.04,    212.19,    212.33,    212.47,    212.65,    212.78,    212.91,    213.05,    213.19,    213.28,    209.29,    209.36,    209.53,    209.74,    209.89,    210.07,    210.24,    210.33,    210.48,    210.64,    210.77,    210.95,    211.04,    211.18,    211.34,    211.41,    208.40,    208.50,    208.61,    208.75,    208.91,    209.05,    209.21,    209.33,    209.43,    209.56,    209.73,    209.81,    209.92,    210.06,    210.17,    210.24,    207.83,
                 320,    214.80,    214.73,    215.00,    215.18,    215.31,    215.45,    215.61,    215.70,    215.86,    215.90,    216.00,    216.17,    216.23,    216.31,    216.39,    216.47,    210.76,    210.88,    211.06,    211.28,    211.48,    211.67,    211.90,    212.02,    212.13,    212.28,    212.49,    212.61,    212.75,    212.89,    212.98,    213.10,    209.21,    209.28,    209.48,    209.64,    209.81,    209.96,    210.12,    210.28,    210.40,    210.54,    210.70,    210.80,    210.96,    211.05,    211.23,    211.30,    208.32,    208.45,    208.51,    208.72,    208.88,    208.99,    209.12,    209.22,    209.40,    209.45,    209.61,    209.75,    209.85,    210.01,    210.12,    210.21,    207.80,
